Seq_ID                                         	HCA    	Disord 	Aggreg 
NC_000913.3_-_311320-311415_1_nc_intergenic    	3.160  	nan    	nan    	
NC_000913.3_-_311446-311595_1_nc_intergenic    	3.080  	nan    	nan    	
NC_000913.3_+_311548-311610_0_nc_intergenic    	2.500  	nan    	nan    	
NC_000913.3_+_311659-311736_0_nc_intergenic    	8.800  	nan    	nan    	
NC_000913.3_+_311737-311901_0_nc_intergenic    	4.760  	nan    	nan    	
NC_000913.3_-_311815-311907_1_nc_intergenic    	4.230  	nan    	nan    	
NC_000913.3_+_311902-311991_0_nc_intergenic    	1.380  	nan    	nan    	
NC_000913.3_-_311983-312093_1_nc_intergenic    	-0.750 	nan    	nan    	
NC_000913.3_+_311992-312105_0_nc_intergenic    	4.110  	nan    	nan    	
NC_000913.3_-_312340-312429_1_nc_intergenic    	8.100  	nan    	nan    	
NC_000913.3_-_312790-312900_1_nc_intergenic    	2.360  	nan    	nan    	
NC_000913.3_+_312856-312948_0_nc_intergenic    	2.270  	nan    	nan    	
NC_000913.3_-_312901-313077_1_nc_intergenic    	2.760  	nan    	nan    	
NC_000913.3_+_313042-313161_0_nc_intergenic    	4.440  	nan    	nan    	
NC_000913.3_+_313162-313323_0_nc_intergenic    	3.870  	nan    	nan    	
NC_000913.3_-_313258-313329_1_nc_intergenic    	9.430  	nan    	nan    	
NC_000913.3_-_313381-313479_1_nc_intergenic    	-10.000	nan    	nan    	
NC_000913.3_-_313483-313563_1_nc_intergenic    	-4.080 	nan    	nan    	
NC_000913.3_+_313489-313638_0_nc_intergenic    	3.120  	nan    	nan    	
NC_000913.3_-_313564-313638_1_nc_intergenic    	2.120  	nan    	nan    	
NC_000913.3_-_313639-313773_1_nc_intergenic    	3.320  	nan    	nan    	
NC_000913.3_+_313798-313878_0_nc_intergenic    	-0.310 	nan    	nan    	
NC_000913.3_-_313873-314034_1_nc_intergenic    	5.340  	nan    	nan    	
NC_000913.3_+_314200-314292_0_nc_intergenic    	-2.930 	nan    	nan    	
NC_000913.3_-_314212-314319_1_nc_intergenic    	-2.290 	nan    	nan    	
NC_000913.3_+_314293-314370_0_nc_intergenic    	2.280  	nan    	nan    	
NC_000913.3_+_317152-317304_0_nc_intergenic    	2.020  	nan    	nan    	
NC_000913.3_-_317200-317310_1_nc_intergenic    	3.390  	nan    	nan    	
NC_000913.3_+_317383-317451_0_nc_intergenic    	-1.180 	nan    	nan    	
NC_000913.3_-_317311-317472_1_nc_intergenic    	5.420  	nan    	nan    	
NC_000913.3_+_317554-317619_0_nc_intergenic    	0.100  	nan    	nan    	
NC_000913.3_+_317626-317688_0_nc_intergenic    	3.650  	nan    	nan    	
NC_000913.3_-_317659-317739_1_nc_intergenic    	-3.350 	nan    	nan    	
NC_000913.3_+_317704-317775_0_nc_intergenic    	5.960  	nan    	nan    	
NC_000913.3_+_318610-318687_0_nc_intergenic    	3.080  	nan    	nan    	
NC_000913.3_+_319951-320040_0_nc_intergenic    	4.070  	nan    	nan    	
NC_000913.3_-_320041-320121_1_nc_intergenic    	5.770  	nan    	nan    	
NC_000913.3_-_320998-321138_1_nc_intergenic    	-4.540 	nan    	nan    	
NC_000913.3_+_321082-321189_0_nc_intergenic    	3.290  	nan    	nan    	
NC_000913.3_-_321235-321300_1_nc_intergenic    	1.000  	nan    	nan    	
NC_000913.3_-_321313-321378_1_nc_intergenic    	7.620  	nan    	nan    	
NC_000913.3_-_321379-321471_1_nc_intergenic    	-0.930 	nan    	nan    	
NC_000913.3_+_321457-321519_0_nc_intergenic    	6.550  	nan    	nan    	
NC_000913.3_-_321535-321735_1_nc_intergenic    	-2.330 	nan    	nan    	
NC_000913.3_-_324370-324540_1_nc_intergenic    	0.480  	nan    	nan    	
NC_000913.3_+_324526-324603_0_nc_intergenic    	-0.760 	nan    	nan    	
NC_000913.3_-_324652-324720_1_nc_intergenic    	5.000  	nan    	nan    	
NC_000913.3_+_324604-324903_0_nc_intergenic    	2.720  	nan    	nan    	
NC_000913.3_+_325318-325398_0_nc_intergenic    	1.920  	nan    	nan    	
NC_000913.3_-_325357-325440_1_nc_intergenic    	5.780  	nan    	nan    	
NC_000913.3_-_325492-325569_1_nc_intergenic    	-2.240 	nan    	nan    	
NC_000913.3_-_327184-327279_1_nc_intergenic    	3.160  	nan    	nan    	
NC_000913.3_+_329110-329466_0_nc_intergenic    	3.390  	nan    	nan    	
NC_000913.3_-_329431-329499_1_nc_intergenic    	3.230  	nan    	nan    	
NC_000913.3_-_331441-331581_1_nc_intergenic    	-0.240 	nan    	nan    	
NC_000913.3_+_331480-331695_0_nc_intergenic    	1.410  	nan    	nan    	
NC_000913.3_-_331582-331710_1_nc_intergenic    	2.360  	nan    	nan    	
NC_000913.3_+_331810-331920_0_nc_intergenic    	7.190  	nan    	nan    	
NC_000913.3_+_332014-332091_0_nc_intergenic    	5.520  	nan    	nan    	
NC_000913.3_-_332029-332109_1_nc_intergenic    	1.920  	nan    	nan    	
NC_000913.3_-_332200-332265_1_nc_intergenic    	-0.760 	nan    	nan    	
NC_000913.3_-_333469-333567_1_nc_intergenic    	4.030  	nan    	nan    	
NC_000913.3_+_334324-334497_0_nc_intergenic    	1.260  	nan    	nan    	
NC_000913.3_-_334450-334524_1_nc_intergenic    	2.170  	nan    	nan    	
NC_000913.3_+_334966-335079_0_nc_intergenic    	2.080  	nan    	nan    	
NC_000913.3_-_335074-335169_1_nc_intergenic    	5.650  	nan    	nan    	
NC_000913.3_+_335095-335199_0_nc_intergenic    	-2.560 	nan    	nan    	
NC_000913.3_+_335206-335283_0_nc_intergenic    	-2.280 	nan    	nan    	
NC_000913.3_-_335239-335373_1_nc_intergenic    	0.050  	nan    	nan    	
NC_000913.3_+_335869-335937_0_nc_intergenic    	-10.000	nan    	nan    	
NC_000913.3_-_341020-341238_1_nc_intergenic    	0.600  	nan    	nan    	
NC_000913.3_+_342508-342612_0_nc_intergenic    	-6.030 	nan    	nan    	
NC_000913.3_-_342325-342753_1_nc_intergenic    	1.080  	nan    	nan    	
NC_000913.3_+_342688-342864_0_nc_intergenic    	5.790  	nan    	nan    	
NC_000913.3_+_343915-343986_0_nc_intergenic    	3.520  	nan    	nan    	
NC_000913.3_-_343966-344058_1_nc_intergenic    	6.200  	nan    	nan    	
NC_000913.3_-_344095-344160_1_nc_intergenic    	-5.380 	nan    	nan    	
NC_000913.3_-_344935-345018_1_nc_intergenic    	4.410  	nan    	nan    	
NC_000913.3_+_344992-345180_0_nc_intergenic    	1.500  	nan    	nan    	
NC_000913.3_-_345019-345189_1_nc_intergenic    	4.610  	nan    	nan    	
NC_000913.3_+_345181-345318_0_nc_intergenic    	5.910  	nan    	nan    	
NC_000913.3_-_345340-345435_1_nc_intergenic    	1.260  	nan    	nan    	
NC_000913.3_+_345319-345555_0_nc_intergenic    	-2.830 	nan    	nan    	
NC_000913.3_+_345583-345690_0_nc_intergenic    	-2.200 	nan    	nan    	
NC_000913.3_+_346324-346413_0_nc_intergenic    	2.590  	nan    	nan    	
NC_000913.3_-_346426-346539_1_nc_intergenic    	0.430  	nan    	nan    	
NC_000913.3_-_346744-346809_1_nc_intergenic    	5.710  	nan    	nan    	
NC_000913.3_-_348421-348489_1_nc_intergenic    	-1.180 	nan    	nan    	
NC_000913.3_+_348343-348495_0_nc_intergenic    	-1.420 	nan    	nan    	
NC_000913.3_-_348490-348570_1_nc_intergenic    	7.270  	nan    	nan    	
NC_000913.3_+_348595-348657_0_nc_intergenic    	2.500  	nan    	nan    	
NC_000913.3_-_348577-348687_1_nc_intergenic    	3.940  	nan    	nan    	
NC_000913.3_-_351130-351222_1_nc_intergenic    	0.270  	nan    	nan    	
NC_000913.3_+_354751-354870_0_nc_intergenic    	1.380  	nan    	nan    	
NC_000913.3_-_354817-355008_1_nc_intergenic    	-0.480 	nan    	nan    	
NC_000913.3_-_356086-356238_1_nc_intergenic    	2.860  	nan    	nan    	
NC_000913.3_+_357553-357678_0_nc_intergenic    	3.320  	nan    	nan    	
NC_000913.3_+_358729-358815_0_nc_intergenic    	-3.140 	nan    	nan    	
NC_000913.3_+_359413-359508_0_nc_intergenic    	-6.900 	nan    	nan    	
NC_000913.3_-_359824-360057_1_nc_intergenic    	-1.420 	nan    	nan    	
NC_000913.3_+_363175-363240_0_nc_intergenic    	-0.900 	nan    	nan    	
NC_000913.3_-_363073-363555_1_nc_intergenic    	0.060  	nan    	nan    	
NC_000913.3_-_366259-366327_1_nc_intergenic    	-3.770 	nan    	nan    	
NC_000913.3_-_366328-366390_1_nc_intergenic    	0.550  	nan    	nan    	
NC_000913.3_-_366403-366471_1_nc_intergenic    	-1.140 	nan    	nan    	
NC_000913.3_-_367513-367638_1_nc_intergenic    	-2.410 	nan    	nan    	
NC_000913.3_-_368422-368544_1_nc_intergenic    	3.650  	nan    	nan    	
NC_000913.3_+_375400-375498_0_nc_intergenic    	3.340  	nan    	nan    	
NC_000913.3_-_376621-376701_1_nc_intergenic    	-2.620 	nan    	nan    	
NC_000913.3_-_377203-377358_1_nc_intergenic    	2.980  	nan    	nan    	
NC_000913.3_-_378355-378417_1_nc_intergenic    	-6.100 	nan    	nan    	
NC_000913.3_+_378313-378435_0_nc_intergenic    	0.180  	nan    	nan    	
NC_000913.3_-_378418-378495_1_nc_intergenic    	-4.560 	nan    	nan    	
NC_000913.3_-_379948-380022_1_nc_intergenic    	7.000  	nan    	nan    	
NC_000913.3_+_379954-380052_0_nc_intergenic    	-2.120 	nan    	nan    	
NC_000913.3_+_383920-383994_0_nc_intergenic    	5.460  	nan    	nan    	
NC_000913.3_+_384556-384699_0_nc_intergenic    	-2.660 	nan    	nan    	
NC_000913.3_-_384640-384774_1_nc_intergenic    	5.480  	nan    	nan    	
NC_000913.3_+_384727-384819_0_nc_intergenic    	2.800  	nan    	nan    	
NC_000913.3_+_384880-384978_0_nc_intergenic    	6.340  	nan    	nan    	
NC_000913.3_-_384916-385050_1_nc_intergenic    	7.180  	nan    	nan    	
NC_000913.3_+_385111-385194_0_nc_intergenic    	2.150  	nan    	nan    	
NC_000913.3_-_385054-385284_1_nc_intergenic    	2.260  	nan    	nan    	
NC_000913.3_-_386158-386220_1_nc_intergenic    	4.450  	nan    	nan    	
NC_000913.3_+_388597-388695_0_nc_intergenic    	-2.690 	nan    	nan    	
NC_000913.3_+_389719-389781_0_nc_intergenic    	-1.300 	nan    	nan    	
NC_000913.3_+_389782-389961_0_nc_intergenic    	5.020  	nan    	nan    	
NC_000913.3_+_389983-390057_0_nc_intergenic    	4.460  	nan    	nan    	
NC_000913.3_+_390082-390168_0_nc_intergenic    	3.070  	nan    	nan    	
NC_000913.3_+_394375-394452_0_nc_intergenic    	-3.120 	nan    	nan    	
NC_000913.3_-_394402-394467_1_nc_intergenic    	7.570  	nan    	nan    	
NC_000913.3_+_396322-396390_0_nc_intergenic    	6.730  	nan    	nan    	
NC_000913.3_+_396391-396468_0_nc_intergenic    	0.840  	nan    	nan    	
NC_000913.3_-_396379-396504_1_nc_intergenic    	-3.370 	nan    	nan    	
NC_000913.3_+_396487-396579_0_nc_intergenic    	0.370  	nan    	nan    	
NC_000913.3_-_396511-396582_1_nc_intergenic    	-4.040 	nan    	nan    	
NC_000913.3_+_399373-399477_0_nc_intergenic    	2.590  	nan    	nan    	
NC_000913.3_+_399499-399582_0_nc_intergenic    	5.780  	nan    	nan    	
NC_000913.3_-_399406-399627_1_nc_intergenic    	1.670  	nan    	nan    	
NC_000913.3_+_400885-401043_0_nc_intergenic    	-1.400 	nan    	nan    	
NC_000913.3_-_400942-401058_1_nc_intergenic    	2.290  	nan    	nan    	
NC_000913.3_+_401212-401340_0_nc_intergenic    	5.210  	nan    	nan    	
NC_000913.3_-_401239-401349_1_nc_intergenic    	6.170  	nan    	nan    	
NC_000913.3_+_401647-401721_0_nc_intergenic    	5.330  	nan    	nan    	
NC_000913.3_-_401623-401847_1_nc_intergenic    	1.280  	nan    	nan    	
NC_000913.3_-_403129-403209_1_nc_intergenic    	-1.080 	nan    	nan    	
NC_000913.3_-_403651-403779_1_nc_intergenic    	5.860  	nan    	nan    	
NC_000913.3_-_404770-404931_1_nc_intergenic    	-3.810 	nan    	nan    	
NC_000913.3_-_406258-406329_1_nc_intergenic    	6.040  	nan    	nan    	
NC_000913.3_-_406330-406518_1_nc_intergenic    	-3.440 	nan    	nan    	
NC_000913.3_-_407176-407238_1_nc_intergenic    	1.700  	nan    	nan    	
NC_000913.3_+_407161-407259_0_nc_intergenic    	-0.250 	nan    	nan    	
NC_000913.3_+_407275-407394_0_nc_intergenic    	1.850  	nan    	nan    	
NC_000913.3_-_407239-407394_1_nc_intergenic    	-3.220 	nan    	nan    	
NC_000913.3_-_408094-408156_1_nc_intergenic    	1.650  	nan    	nan    	
NC_000913.3_+_408106-408213_0_nc_intergenic    	1.060  	nan    	nan    	
NC_000913.3_-_408388-408564_1_nc_intergenic    	-2.290 	nan    	nan    	
NC_000913.3_-_408565-408627_1_nc_intergenic    	4.550  	nan    	nan    	
NC_000913.3_+_408571-408636_0_nc_intergenic    	8.520  	nan    	nan    	
NC_000913.3_+_408889-408981_0_nc_intergenic    	-1.530 	nan    	nan    	
NC_000913.3_+_410002-410118_0_nc_intergenic    	1.290  	nan    	nan    	
NC_000913.3_-_411253-411345_1_nc_intergenic    	-2.870 	nan    	nan    	
NC_000913.3_+_412345-412572_0_nc_intergenic    	-1.990 	nan    	nan    	
NC_000913.3_-_412507-412587_1_nc_intergenic    	3.500  	nan    	nan    	
NC_000913.3_+_416935-417069_0_nc_intergenic    	-1.570 	nan    	nan    	
NC_000913.3_-_419161-419229_1_nc_intergenic    	0.500  	nan    	nan    	
NC_000913.3_+_419185-419262_0_nc_intergenic    	3.960  	nan    	nan    	
NC_000913.3_-_419266-419328_1_nc_intergenic    	-0.300 	nan    	nan    	
NC_000913.3_+_419302-419454_0_nc_intergenic    	4.680  	nan    	nan    	
NC_000913.3_+_419455-419556_0_nc_intergenic    	4.120  	nan    	nan    	
NC_000913.3_-_419527-419598_1_nc_intergenic    	1.740  	nan    	nan    	
NC_000913.3_+_419557-419667_0_nc_intergenic    	-1.440 	nan    	nan    	
NC_000913.3_+_420919-420996_0_nc_intergenic    	5.480  	nan    	nan    	
NC_000913.3_-_422338-422403_1_nc_intergenic    	-1.760 	nan    	nan    	
NC_000913.3_-_422416-422490_1_nc_intergenic    	-5.960 	nan    	nan    	
NC_000913.3_-_430507-430602_1_nc_intergenic    	1.970  	nan    	nan    	
NC_000913.3_+_430531-430638_0_nc_intergenic    	-3.910 	nan    	nan    	
NC_000913.3_+_431089-431172_0_nc_intergenic    	-2.850 	nan    	nan    	
NC_000913.3_-_432010-432114_1_nc_intergenic    	5.970  	nan    	nan    	
NC_000913.3_-_432115-432225_1_nc_intergenic    	1.860  	nan    	nan    	
NC_000913.3_+_431962-432249_0_nc_intergenic    	3.460  	nan    	nan    	
NC_000913.3_+_432259-432330_0_nc_intergenic    	-5.870 	nan    	nan    	
NC_000913.3_-_432232-432393_1_nc_intergenic    	4.640  	nan    	nan    	
NC_000913.3_+_432721-432981_0_nc_intergenic    	3.290  	nan    	nan    	
NC_000913.3_-_432952-433032_1_nc_intergenic    	4.230  	nan    	nan    	
NC_000913.3_-_433411-433509_1_nc_intergenic    	-5.190 	nan    	nan    	
NC_000913.3_-_434503-434598_1_nc_intergenic    	-1.810 	nan    	nan    	
NC_000913.3_+_438121-438219_0_nc_intergenic    	-1.030 	nan    	nan    	
NC_000913.3_+_440068-440226_0_nc_intergenic    	1.520  	nan    	nan    	
NC_000913.3_+_441349-441411_0_nc_intergenic    	-10.000	nan    	nan    	
NC_000913.3_-_441298-441519_1_nc_intergenic    	0.110  	nan    	nan    	
NC_000913.3_+_441430-441552_0_nc_intergenic    	-1.270 	nan    	nan    	
NC_000913.3_+_444448-444567_0_nc_intergenic    	1.460  	nan    	nan    	
NC_000913.3_-_444442-444585_1_nc_intergenic    	1.170  	nan    	nan    	
NC_000913.3_+_444568-444708_0_nc_intergenic    	5.540  	nan    	nan    	
NC_000913.3_-_444628-444717_1_nc_intergenic    	-8.030 	nan    	nan    	
NC_000913.3_+_445099-445215_0_nc_intergenic    	-0.840 	nan    	nan    	
NC_000913.3_-_446692-446763_1_nc_intergenic    	-3.260 	nan    	nan    	
NC_000913.3_+_446722-446790_0_nc_intergenic    	7.680  	nan    	nan    	
NC_000913.3_+_448540-448734_0_nc_intergenic    	-2.420 	nan    	nan    	
NC_000913.3_-_450619-450723_1_nc_intergenic    	-4.850 	nan    	nan    	
NC_000913.3_+_451615-451788_0_nc_intergenic    	8.420  	nan    	nan    	
NC_000913.3_-_451783-451851_1_nc_intergenic    	-0.450 	nan    	nan    	
NC_000913.3_+_451789-451866_0_nc_intergenic    	2.480  	nan    	nan    	
NC_000913.3_-_451873-451968_1_nc_intergenic    	8.740  	nan    	nan    	
NC_000913.3_+_451915-452055_0_nc_intergenic    	0.090  	nan    	nan    	
NC_000913.3_+_454261-454341_0_nc_intergenic    	-0.270 	nan    	nan    	
NC_000913.3_-_454345-454419_1_nc_intergenic    	1.290  	nan    	nan    	
NC_000913.3_+_454414-454485_0_nc_intergenic    	4.430  	nan    	nan    	
NC_000913.3_-_454708-454899_1_nc_intergenic    	-2.330 	nan    	nan    	
NC_000913.3_-_454900-454980_1_nc_intergenic    	-1.120 	nan    	nan    	
NC_000913.3_+_454720-454986_0_nc_intergenic    	2.590  	nan    	nan    	
NC_000913.3_+_455050-455115_0_nc_intergenic    	0.240  	nan    	nan    	
NC_000913.3_-_455044-455181_1_nc_intergenic    	0.730  	nan    	nan    	
NC_000913.3_-_456433-456498_1_nc_intergenic    	2.100  	nan    	nan    	
NC_000913.3_+_456505-456573_0_nc_intergenic    	-0.270 	nan    	nan    	
NC_000913.3_+_456628-456702_0_nc_intergenic    	-1.080 	nan    	nan    	
NC_000913.3_-_456499-456774_1_nc_intergenic    	0.200  	nan    	nan    	
NC_000913.3_+_457297-457422_0_nc_intergenic    	-0.490 	nan    	nan    	
NC_000913.3_-_457192-457449_1_nc_intergenic    	-0.660 	nan    	nan    	
NC_000913.3_-_458743-458817_1_nc_intergenic    	0.540  	nan    	nan    	
NC_000913.3_+_458782-458853_0_nc_intergenic    	-1.610 	nan    	nan    	
NC_000913.3_-_458854-458949_1_nc_intergenic    	-2.520 	nan    	nan    	
NC_000913.3_-_461158-461322_1_nc_intergenic    	1.130  	nan    	nan    	
NC_000913.3_+_461269-461382_0_nc_intergenic    	-1.110 	nan    	nan    	
NC_000913.3_-_461350-461430_1_nc_intergenic    	-6.270 	nan    	nan    	
NC_000913.3_-_461671-461907_1_nc_intergenic    	-3.790 	nan    	nan    	
NC_000913.3_+_461800-462033_0_nc_intergenic    	1.870  	nan    	nan    	
NC_000913.3_-_463663-463878_1_nc_intergenic    	1.970  	nan    	nan    	
NC_000913.3_+_463744-463905_0_nc_intergenic    	-1.640 	nan    	nan    	
NC_000913.3_-_463897-463995_1_nc_intergenic    	0.220  	nan    	nan    	
NC_000913.3_-_464203-464391_1_nc_intergenic    	-0.560 	nan    	nan    	
NC_000913.3_+_464344-464475_0_nc_intergenic    	-3.210 	nan    	nan    	
NC_000913.3_-_465544-465648_1_nc_intergenic    	7.180  	nan    	nan    	
NC_000913.3_+_467371-467454_0_nc_intergenic    	9.440  	nan    	nan    	
NC_000913.3_-_467374-467487_1_nc_intergenic    	-1.620 	nan    	nan    	
NC_000913.3_+_468187-468306_0_nc_intergenic    	0.360  	nan    	nan    	
NC_000913.3_-_468094-468603_1_nc_intergenic    	-2.440 	nan    	nan    	
NC_000913.3_-_472351-472467_1_nc_intergenic    	-1.840 	nan    	nan    	
NC_000913.3_+_472396-472473_0_nc_intergenic    	7.200  	nan    	nan    	
NC_000913.3_+_472474-472584_0_nc_intergenic    	5.580  	nan    	nan    	
NC_000913.3_-_472468-472671_1_nc_intergenic    	-2.450 	nan    	nan    	
NC_000913.3_-_472840-472998_1_nc_intergenic    	-0.290 	nan    	nan    	
NC_000913.3_-_475255-475317_1_nc_intergenic    	-6.100 	nan    	nan    	
NC_000913.3_+_475204-475362_0_nc_intergenic    	5.730  	nan    	nan    	
NC_000913.3_-_475318-475455_1_nc_intergenic    	-1.380 	nan    	nan    	
NC_000913.3_-_475948-476034_1_nc_intergenic    	-5.180 	nan    	nan    	
NC_000913.3_+_475813-476112_0_nc_intergenic    	-3.490 	nan    	nan    	
NC_000913.3_+_476614-476685_0_nc_intergenic    	3.610  	nan    	nan    	
NC_000913.3_-_476584-476724_1_nc_intergenic    	-2.000 	nan    	nan    	
NC_000913.3_-_476992-477066_1_nc_intergenic    	-2.750 	nan    	nan    	
NC_000913.3_+_476977-477093_0_nc_intergenic    	-0.290 	nan    	nan    	
NC_000913.3_+_478570-478644_0_nc_intergenic    	-2.750 	nan    	nan    	
NC_000913.3_+_478711-478773_0_nc_intergenic    	-3.150 	nan    	nan    	
NC_000913.3_-_478735-478848_1_nc_intergenic    	0.430  	nan    	nan    	
NC_000913.3_+_479173-479325_0_nc_intergenic    	2.020  	nan    	nan    	
NC_000913.3_-_479248-479376_1_nc_intergenic    	6.140  	nan    	nan    	
NC_000913.3_+_479833-479973_0_nc_intergenic    	-2.850 	nan    	nan    	
NC_000913.3_-_479884-480024_1_nc_intergenic    	-0.260 	nan    	nan    	
NC_000913.3_-_480064-480135_1_nc_intergenic    	4.390  	nan    	nan    	
NC_000913.3_+_480280-480345_0_nc_intergenic    	5.570  	nan    	nan    	
NC_000913.3_+_480772-480939_0_nc_intergenic    	2.040  	nan    	nan    	
NC_000913.3_-_480934-481041_1_nc_intergenic    	2.630  	nan    	nan    	
NC_000913.3_-_481225-481290_1_nc_intergenic    	0.190  	nan    	nan    	
NC_000913.3_+_485626-485733_0_nc_intergenic    	6.140  	nan    	nan    	
NC_000913.3_-_485692-485820_1_nc_intergenic    	7.120  	nan    	nan    	
NC_000913.3_-_486352-486453_1_nc_intergenic    	-4.120 	nan    	nan    	
NC_000913.3_+_486478-486654_0_nc_intergenic    	4.660  	nan    	nan    	
NC_000913.3_-_489862-489954_1_nc_intergenic    	-0.930 	nan    	nan    	
NC_000913.3_+_490741-490854_0_nc_intergenic    	-2.730 	nan    	nan    	
NC_000913.3_+_491260-491361_0_nc_intergenic    	2.330  	nan    	nan    	
NC_000913.3_-_491341-491409_1_nc_intergenic    	9.410  	nan    	nan    	
NC_000913.3_+_491836-492045_0_nc_intergenic    	0.420  	nan    	nan    	
NC_000913.3_-_491926-492078_1_nc_intergenic    	-0.680 	nan    	nan    	
NC_000913.3_+_492046-492141_0_nc_intergenic    	-7.480 	nan    	nan    	
NC_000913.3_-_493963-494073_1_nc_intergenic    	2.470  	nan    	nan    	
NC_000913.3_+_494242-494517_0_nc_intergenic    	-3.380 	nan    	nan    	
NC_000913.3_-_495007-495084_1_nc_intergenic    	-2.280 	nan    	nan    	
NC_000913.3_+_494998-495108_0_nc_intergenic    	1.280  	nan    	nan    	
